,ID_FA,title,original_title,year,duration,country,director,actors,genre,description,awards,average_rating,rating_votes,reviews,poster,my_vote
33,627081,Damas del teatro,Stage Door,1937,92 min.,Estados Unidos,Gregory La Cava,"['Katharine Hepburn', 'Ginger Rogers', 'Adolphe Menjou', 'Andrea Leeds', 'Gail Patrick', 'Lucille Ball', 'Eve Arden', 'Constance Collier', 'Jack Carson', 'Franklin Pangborn', 'Ann Miller']","['Comedia', 'Drama', 'Comedia dramática', 'Teatro']","Un grupo de chicas, unidas por el mismo deseo de triunfar en el teatro, conviven en una residencia regentada por antiguas actrices, las cuales muestran su entusiasmo y envidia al mismo tiempo ante el futuro que espera a sus pupilas. Algunas logran alcanzar el éxito, pero otras no tendrán más remedio que olvidar sus sueños y volver al pueblo del que partieron un día. (FILMAFFINITY)","['1937: 4 nominaciones al Oscar: Actriz de reparto (Leeds), director, película, guión', '1937: Círculo de Críticos de Nueva York: Mejor Director']","7,6",1.677,14,./images_FA/stage_door-703761924-large.jpg,
34,671543,Ha nacido una estrella,A Star is Born,1937,111 min.,Estados Unidos,William A. Wellman,"['Fredric March', 'Janet Gaynor', 'Adolphe Menjou', 'May Robson', 'Andy Devine', 'Lionel Stander', 'Franklin Pangborn', 'Owen Moore', 'Peggy Wood', ""Dennis O'Keefe""]","['Drama', 'Comedia', 'Cine dentro del cine']","Esther Blodgett, una ambiciosa e inteligente chica de pueblo, llega a Hollywood. En una fiesta en la que trabaja como camarera conoce a Norman Maine, un famoso actor en decadencia. Para sorpresa de Esther, Norman le ofrece un papel en una película y, tras realizar una prueba, el productor queda impresionado y decide convertirla en una estrella. Norman y Esther se casan, pero la felicidad se ve empañada por el declive del actor y el fulgurante éxito de Esther. (FILMAFFINITY)",['1937: Oscar: Mejor argumento original. 7 nominaciones'],"7,0",1.459,11,./images_FA/a_star_is_born-876658519-large.jpg,
35,314203,El caballero Adverse,Anthony Adverse,1936,141 min.,Estados Unidos,Mervyn LeRoy,"['Fredric March', 'Olivia de Havilland', 'Donald Woods', 'Anita Louise', 'Edmund Gwenn', 'Claude Rains', 'Louis Hayward', 'Gale Sondergaard', 'Steffi Duna', 'Akim Tamiroff', 'Ralph Morgan', 'Fritz Leiber', 'Luis Alberni', 'Billy Mauch', ""Henry O'Neill"", 'Rollo Lloyd']","['Aventuras', 'Drama', 'Romance', 'Siglo XIX']","Anthony Adverse, un niño huérfano que crece en un convento, se enamora de la hija del cocinero. Pero el muchacho se verá envuelto en un sinfín de aventuras que lo llevarán de Cuba a África y después a París. Allí encontrará a su amada convertida en una estrella de la ópera; él, por su parte, llegará a descubrir los secretos que oculta su pasado. (FILMAFFINITY)","['1936: 4 Oscars: Actriz sec. (Sondergaard), fotografía, montaje, bso. 7 nominaciones']","5,8",127,1,./images_FA/anthony_adverse-484514758-large.jpg,
36,111165,Desengaño,Dodsworth,1936,96 min.,Estados Unidos,William Wyler,"['Walter Huston', 'Ruth Chatterton', 'Mary Astor', 'David Niven', 'Paul Lukas', 'John Payne', 'Maria Ouspenskaya', 'Spring Byington']","['Drama', 'Melodrama']","Samuel Dodsworth es un magnate de la industria del automóvil, el típico hombre de negocios que empezando desde abajo ha llegado a la cima del éxito. Él y su esposa deciden pasar una segunda luna de miel en Europa, pero durante el viaje descubre que ella le es infiel, y su mundo empieza a tambalearse. (FILMAFFINITY)","['1936: Oscar: Mejor dirección artística. 7 nominaciones', '1936: Círculo de Críticos de Nueva York: Mejor actor (Walter Huston)']","7,4",1.216,20,./images_FA/dodsworth-399321805-large.jpg,
37,170030,Una mujer difamada,Libeled Lady,1936,98 min.,Estados Unidos,Jack Conway,"['Jean Harlow', 'William Powell', 'Myrna Loy', 'Spencer Tracy', 'Walter Connolly', 'Charley Grapewin', 'Cora Witherspoon', 'E.E. Clive', 'Bunny Beatty', 'Otto Yamaoka', 'Charles Trowbridge', 'Spencer Charters', 'George Chandler', ""William 'Billy' Benedict"", 'Hal K. Dawson', 'William Powell', ""Dennis O'Keefe""]","['Comedia', 'Romance', 'Comedia romántica', 'Periodismo']","Cuando Loy, una diva social, calumnia al periodista Tracy, éste decide contraatacar implicando en el asunto a su prometida y al desafortunado Powell, un famosísimo pescador deportivo. El plan de Tracy incluye un matrimonio improvisado, una falsa seducción, la pesca de la trucha, puñetazos, promesas rotas... (FILMAFFINITY)",['1936: Nominada al Oscar: Mejor película'],"7,0",429,8,./images_FA/libeled_lady-423034876-large.jpg,
38,420610,El secreto de vivir,Mr. Deeds Goes to Town,1936,120 min.,Estados Unidos,Frank Capra,"['Gary Cooper', 'Jean Arthur', 'George Bancroft', 'Lionel Stander', 'Raymond Walburn', 'H.B. Warner', 'Douglass Dumbrille', ""Dennis O'Keefe""]","['Comedia', 'Romance', 'Comedia romántica', 'Sátira']","Un ingenuo joven de provincias (Gary Cooper) va a Nueva York para hacerse cargo de una herencia de veinte millones de dólares. Allí se enamora de una  chica encantadora (Jean Arthur), sin saber que es la periodista que lo ridiculiza en sus artículos. (FILMAFFINITY)","['1936: Oscar: Mejor director. 5 nominaciones', '1936: National Board of Review: Mejor película', '1936: Círculo de críticos de Nueva York: Mejor película']","7,7",3.620,32,./images_FA/mr_deeds_goes_to_town-764267254-large.jpg,
39,300863,Romeo y Julieta,Romeo and Julietaka,1936,115 min.,Estados Unidos,George Cukor,"['Leslie Howard', 'Norma Shearer', 'John Barrymore', 'Basil Rathbone', 'Edna May Oliver', 'Andy Devine', 'C. Aubrey Smith', 'Conway Tearle', 'Ralph Forbes', 'Virginia Hammond', 'Robert Warwick', 'Henry Kolker', 'Violet Kemble Cooper', 'Reginald Denny', 'Ian Wolfe']","['Romance', 'Drama', 'Drama romántico']",Adaptación de la inmortal obra de William Shakespeare sobre el romance de dos jóvenes que se enamoran a pesar de las desavenencias de sus respectivas familias. Llama la atención la elección de Cukor de dos actores maduros (Leslie Howard contaba con 43 años de edad y Norma Shearer con 34) para los papeles principales. (FILMAFFINITY),"['1936: Oscar: 4 nom., Actriz (Shearer), Película, Dir. artística, Actor sec. (Rathbone)']","6,0",327,5,./images_FA/romeo_and_juliet-521494037-large.jpg,
40,282551,San Francisco,San Francisco,1936,115 min.,Estados Unidos,W.S. Van Dyke,"['Clark Gable', 'Jeanette MacDonald', 'Spencer Tracy', 'Jack Holt', 'Jessie Ralph', 'Ted Healy', 'Harold Huber', 'Shirley Ross', ""Dennis O'Keefe""]","['Drama', 'Romance', 'Catástrofes', 'Terremotos', 'Ópera', 'Años 1900 (circa)']","La cantante de ópera Mary Blake (Jeanette MacDonald) huye de la miseria y busca cobijo en Blackie Norton (Clark Gable), un empresario de San Francisco que le proporciona trabajo. Inevitablemente, surge una estrecha relación entre ambos que es desaprobada por el sacerdote Mullin (Spencer Tracy). Mientras tanto, nos aproximamos a la fatídica fecha del 18 de abril de 1906, cuando un terremoto arrasó la ciudad y provocó más de 3.000 muertos. (FILMAFFINITY)",['1936: Oscar: Mejor sonido. 6 nominaciones'],"6,9",1.281,17,./images_FA/san_francisco-374584023-large.jpg,
41,297530,La tragedia de Louis Pasteur,The Story of Louis Pasteur,1936,87 min.,Estados Unidos,William Dieterle,"['Paul Muni', 'Josephine Hutchinson', 'Anita Louise', 'Donald Woods', 'Fritz Leiber', ""Henry O'Neill"", 'Porter Hall', 'Raymond Brown', 'Akim Tamiroff', 'Halliwell Hobbes', 'Frank Reicher', 'Walter Kingsford']","['Drama', 'Biográfico', 'Siglo XIX']","Tragedia que depende de la incomprensión, de la incultura, de la injusticia y de la ingratitud, magnificadas en un hombre para el que su bandera era la ciencia y de su aplicación dependía el bien de la Humanidad. Está estructurada en tres partes marcadas por acontecimientos relacionados con los estudios de Pasteur en el campo de la Microbiología y las enfermedades infecciosas: teoría microbiana de la enfermedad, mantenida a lo largo de la película y eje vertebrador de la trama, estudios sobre el carbunco e investigaciones sobre la rabia. (FILMAFFINITY)","['1936: 3 Oscar: Mejor actor (Paul Muni), argumento, guión. 4 nominaciones', '1936: Venecia: Mejor actor (Paul Muni)']","6,7",232,12,./images_FA/the_story_of_louis_pasteur-100688505-large.jpg,
42,229121,Historia de dos ciudades,A Tale of Two Cities,1935,128 min.,Estados Unidos,Jack Conway,"['Ronald Colman', 'Elizabeth Allan', 'Edna May Oliver', 'Reginald Owen', 'Basil Rathbone', 'Blanche Yurka', 'Henry B. Walthall', 'Donald Woods', 'Claude Gillingwater', 'Walter Catlett', 'H.B. Warner', 'Fritz Leiber', 'Lucille La Verne', 'Mitchell Lewis', 'Isabel Jewell', 'Tully Marshall', 'Billy Bevan', 'E.E. Clive', 'Robert Warwick', 'Eily Malyon', 'Lawrence Grant', 'Ralf Harolde', 'Fay Chaldecott', 'John Davidson', 'Tom Ricketts', 'Donald Haines', 'Barlowe Borland']","['Drama', 'Revolución Francesa', 'Siglo XVIII']","Londres y París. Cuando Lucía viaja con su padre a Inglaterra, conoce a varios hombres que se enamoran de ella, entre ellos Sidney, un abogado inglés. Pero ella se casa con Carlos y ambos viven felices en Londres. Mientras tanto, en París, el caos y la agitación previos a la Revolución (1789) se adueñan de las calles. A pesar de ello, Carlos debe ir a París, pues van a condenar a alguien por su culpa y ha de impedirlo. Una vez allí, es encarcelado y condenado a morir en la guillotina. (FILMAFFINITY)","['1936: 2 nominaciones al Oscar: Mejor película, montaje']","7,1",600,4,./images_FA/a_tale_of_two_cities-514229737-large.jpg,
43,697428,Tres diablillos,Three Smart Girls,1936,84 min.,Estados Unidos,Henry Koster,"['Deanna Durbin', 'Barbara Read', 'Nan Grey', 'Ray Milland', 'Charles Winninger', 'Binnie Barnes', 'Alice Brady', 'Mischa Auer', 'Ernest Cossart', 'Lucile Watson', ""John 'Dusty' King"", 'Nella Walker', 'Hobart Cavanaugh', ""Dennis O'Keefe""]","['Comedia', 'Musical', 'Romance']","Tres hermanas (Deanna Durbin, Man Grey y Barbara Read), cuyos padres están divorciados, viven en Suiza. Al enterarse del dolor que le causa a su madre la inminente boda de su ex marido con una elegante dama (Binnie Barnes), las jóvenes regresan a Nueva York con la intención de impedir ese matrimonio. Su decisión se reafirma al saber que la dama en cuestión es una ambiciosa aventurera que sólo busca el dinero de su padre. Comedia musical que tuvo una secuela tres años después (""Su última diablura"", Henry Koster, 1939). (FILMAFFINITY)","['1936: 3 nominaciones al Oscar: Mejor película, guión, sonido']","5,7",29,1,./images_FA/three_smart_girls-576531280-large.jpg,
44,575900,Sueños de juventud,Alice Adams,1935,100 min.,Estados Unidos,George Stevens,"['Katharine Hepburn', 'Fred MacMurray', 'Fred Stone', 'Evelyn Venable', 'Frank Albertson', 'Ann Shoemaker', 'Hedda Hopper', 'Charley Grapewin', 'Hattie McDaniel']","['Drama', 'Comedia', 'Remake']","En una familia de clase humilde, el padre y el hijo están satisfechos y se conforman con trabajar en una tienda; en cambio, la madre y la hija no dejan de urdir toda clase de estratagemas para intentar subir socialmente. Cuando la hija conoce al hombre de sus sueños, la madre arrastra al padre hacia un peligroso negocio, y planea impresionar al chico con una cena. (FILMAFFINITY)","['1935: 2 nominaciones al Oscar: Mejor película, actriz (Katharine Hepburn)', '1935: Círculo de críticos de Nueva York: Nominada a Mejor Actriz (Katherine Hepburn)', '1935: National Board of Review (NBR): 10 mejores films']","6,5",521,9,./images_FA/alice_adams-285854360-large.jpg,
45,964008,El capitán Blood,Captain Blood,1935,114 min.,Estados Unidos,Michael Curtiz,"['Errol Flynn', 'Olivia de Havilland', 'Lionel Atwill', 'Basil Rathbone', 'Ross Alexander', 'Guy Kibbee', 'Henry Stephenson', 'Robert Barrat', 'Hobart Cavanaugh']","['Aventuras', 'Aventuras marinas', 'Siglo XVII', 'Piratas', 'Capa y espada']","Inglaterra, siglo XVII. Bajo el reinado de Jacobo I, primer monarca de la dinastía de los Estuardo, son constantes los enfrentamientos entre la Corona y el Parlamento. El doctor Peter Blood, un hombre entregado por entero a sus pacientes, vive al margen de los problemas políticos, pero su actitud cambia cuando, injustamente acusado de traición, es enviado como esclavo a las Indias Occidentales. Dotado de una gran habilidad y astucia, consigue escapar y se convierte en el temible pirata Capitán Blood. (FILMAFFINITY)","['1935: 5 nominaciones al Oscar: película, director, guión original, bso y sonido']","7,3",8.052,26,./images_FA/captain_blood-607572146-large.jpg,
46,792857,El delator,The Informer,1935,91 min.,Estados Unidos,John Ford,"['Victor McLaglen', 'Heather Angel', 'Preston Foster', 'Margot Grahame', 'Wallace Ford', ""Una O'Connor"", 'Donald Meek', 'J.M. Kerrigan']","['Drama', 'Años 20', 'Pobreza', 'IRA', 'Drama psicológico', 'Remake']","Irlanda 1922. Traición entre amigos para un conocido filme de Ford. Rodada en apenas 3 semanas. En el agitado Dublín de los años veinte, Gypo Nolan, un tipo sin oficio ni beneficio, expulsado del Ejército de Liberación Irlandés y con tendencia a empinar el codo, sueña con viajar a Estados Unidos en compañía de su novia, Katie, que se gana la vida como prostituta. Animado por la recompensa que ofrecen las autoridades, Gypo delata el paradero del activista Frankie McPhillip, un viejo amigo y compañero... (FILMAFFINITY)","['1935: 4 Oscars: Mejor director, actor (Victor McLaglen), guión, música. 6 nomin.', '1935: National Board of Review: Mejor película', '1935: Círculo de críticos de Nueva York: Mejor película, mejor director']","7,6",3.371,30,./images_FA/the_informer-596297532-large.jpg,
47,449620,Tres lanceros bengalíes,The Lives of a Bengal Lancer,1935,109 min.,Estados Unidos,Henry Hathaway,"['Gary Cooper', 'Franchot Tone', 'Richard Cromwell', 'Guy Standing', 'C. Aubrey Smith', 'Kathleen Burke', 'Douglass Dumbrille', 'Monte Blue', 'Colin Tapley', 'Akim Tamiroff', 'J. Carrol Naish', 'Noble Johnson', 'Lumsden Hare', 'Jameson Thomas']","['Aventuras', 'Amistad', 'Ejército', 'Colonialismo']","Ambientada en la frontera del noroeste de la India en tiempos de la dominación británica, narra las luchas del 41º regimiento de Bengala contra las tribus de Mohammed Khan. (FILMAFFINITY)","['1935: Oscar: Mejor asistente a dirección. 7 nominaciones', '1935: National Board of Review (NBR): 10 mejores films']","7,0",1.328,16,./images_FA/the_lives_of_a_bengal_lancer-290807446-large.jpg,
48,251313,El sueño de una noche de verano,A Midsummer Night's Dream,1935,133 min.,Estados Unidos,William Dieterle,"['Ian Hunter', 'Verree Teasdale', 'Hobart Cavanaugh', 'Dick Powell', 'Ross Alexander', 'Olivia de Havilland', 'Jean Muir', 'Grant Mitchell', 'Frank McHugh', 'Dewey Robinson', 'James Cagney', 'Joe E. Brown', 'Hugh Herbert', 'Otis Harlan', 'Victor Jory', 'Anita Louise', 'Nini Theilade', 'Mickey Rooney']","['Comedia', 'Fantástico', 'Romance']","El duque Teseo ultima los preparativos de la boda de su hija Hipólita, al tiempo que aconseja a Egeo para que dé el visto bueno al matrimonio entre su hija Hermia y Demetrio. Lo que Egeo ignora es que Hermia está enamorada de Lysandra, y que la que está loca por Demetrio es Helena. En medio de tan curiosos enredos sentimentales, pululan las hadas y los duendes del bosque como Puck, que es el encargado de mezclar pociones mágicas que sirven para enamorar a los seres humanos. (FILMAFFINITY)","['1935: 2 Oscars: Mejor montaje, fotografía. 4 nominaciones']","6,3",243,4,./images_FA/a_midsummer_night_s_dream-459395035-large.jpg,
49,549003,Los miserables,Les misérables,1935,108 min.,Estados Unidos,Richard Boleslawski,"['Fredric March', 'Charles Laughton', 'Cedric Hardwicke', 'Rochelle Hudson', 'Florence Eldridge', 'John Beal', 'Frances Drake', 'Ferdinand Gottschalk', 'Jane Kerr', 'Marilyn Knowlden', 'Jessie Ralph', 'Mary Forbes', 'Florence Roberts', 'Charles Haefeli', 'John Bleifer', 'John Carradine']","['Drama', 'Siglo XIX']","Siglo XIX. Adaptación de la famosa novela de Victor Hugo. Tras robar unas hogazas de pan para dárselas a unos niños hambrientos, Jean Valjean es perseguido por la justicia y encarcelado. Cuando sale de prisión, no sabe dónde ir, pues no confía en nadie; pero tiene la suerte de llegar a una ciudad, donde el bondadoso obispo Myriel le da cobijo y, además, lo salva de caer de nuevo en manos de la justicia. (FILMAFFINITY)","['1935: 4 nominaciones al Oscar: Película, Asistente del dtor, fotografía, montaje', '1935: National Board of Review (NBR): 10 mejores films']","7,0",231,7,./images_FA/les_miserables-817532087-large.jpg,
50,331246,"Marietta, la traviesa",Naughty Marietta,1935,106 min.,Estados Unidos,Robert Z. Leonard,"['Jeanette MacDonald', 'Nelson Eddy', 'Frank Morgan', 'Douglass Dumbrille', 'Akim Tamiroff', 'Edward Brophy', 'Elsa Lanchester']","['Drama', 'Musical']","Marie de Namours de la Bonfain es una atractiva, joven y sofisticada princesa francesa de 23 años, que encuentra más interesante el amor que los títulos aristocráticos. (FILMAFFINITY)",['1935: Oscar: Mejor sonido. 2 nominaciones'],"5,3",26,1,./images_FA/naughty_marietta-826562640-large.jpg,
51,368920,David Copperfield,"David Copperfield (The Personal History, Adventures, Experience, & Observation of David Copperfield the Younger)",1935,132 min.,Estados Unidos,George Cukor,"['Freddie Bartholomew', 'Frank Lawton', 'W.C. Fields', 'Roland Young', 'Edna May Oliver', 'Basil Rathbone', ""Maureen O'Sullivan"", 'Lionel Barrymore', 'Lewis Stone', 'Lennox Pawle', 'Elsa Lanchester']","['Drama', 'Drama de época', 'Siglo XIX']","Inglaterra, siglo XIX. Cuando el padre del joven David muere, su madre se vuelve a casar. Su padrastro es un hombre cruel que, después de enviudar, manda a David a Londres para que viva de su trabajo. Adaptación de la famosa novela de Charles Dickens. Obtuvo tres nominaciones a los Oscar, incluyendo la de mejor película. (FILMAFFINITY)","['1935: 3 nominaciones al Oscar: Mejor película, montaje, asistente de director', '1935: National Board of Review (NBR): 10 mejores films']","7,0",933,8,./images_FA/david_copperfield_the_personal_history_adventures_experience_observation_of_david_copperfield_the_younger-751047177-large.jpg,
